,Time,PPG
7809,156.18,1485
7810,156.20000000000002,1655
7811,156.22,2021
7812,156.24,2608
7813,156.26,3579
7814,156.28,4095
7815,156.3,4095
7816,156.32,4095
7817,156.34,3492
7818,156.36,2547
7819,156.38,1837
7820,156.4,1199
7821,156.42000000000002,769
7822,156.44,640
7823,156.46,756
7824,156.48,992
7825,156.5,1229
7826,156.52,1359
7827,156.54,1335
7828,156.56,1231
7829,156.58,1123
7830,156.6,1075
7831,156.62,1053
7832,156.64000000000001,1022
7833,156.66,1009
7834,156.68,1040
7835,156.70000000000002,1162
7836,156.72,1557
7837,156.74,2249
7838,156.76,3275
7839,156.78,4095
7840,156.8,4095
7841,156.82,4095
7842,156.84,4095
7843,156.86,2797
7844,156.88,1923
7845,156.9,1259
7846,156.92000000000002,873
7847,156.94,746
7848,156.96,785
7849,156.98,976
7850,157.0,1264
7851,157.02,1552
7852,157.04,1727
7853,157.06,1769
7854,157.08,1725
7855,157.1,1674
7856,157.12,1610
7857,157.14000000000001,1558
7858,157.16,1532
7859,157.18,1517
7860,157.20000000000002,1533
7861,157.22,1737
7862,157.24,2238
7863,157.26,3047
7864,157.28,4095
7865,157.3,4095
7866,157.32,4095
7867,157.34,4095
7868,157.36,2878
7869,157.38,2047
7870,157.4,1266
7871,157.42000000000002,583
7872,157.44,157
7873,157.46,37
7874,157.48,202
7875,157.5,559
7876,157.52,951
7877,157.54,1299
7878,157.56,1582
7879,157.58,1858
7880,157.6,2139
7881,157.62,2383
7882,157.64000000000001,2550
7883,157.66,2623
7884,157.68,2614
7885,157.70000000000002,2671
7886,157.72,2904
7887,157.74,3604
7888,157.76,4095
7889,157.78,4095
7890,157.8,4095
7891,157.82,4095
7892,157.84,4095
7893,157.86,4095
7894,157.88,4095
7895,157.9,4095
7896,157.92000000000002,4095
7897,157.94,3316
7898,157.96,2150
7899,157.98,1521
7900,158.0,1280
7901,158.02,1374
7902,158.04,1590
7903,158.06,1809
7904,158.08,1961
7905,158.1,2009
7906,158.12,1998
7907,158.14000000000001,1957
7908,158.16,1878
7909,158.18,1789
7910,158.20000000000002,1815
7911,158.22,2112
7912,158.24,2735
7913,158.26,3971
7914,158.28,4095
7915,158.3,4095
7916,158.32,4095
7917,158.34,3956
7918,158.36,2625
7919,158.38,1804
7920,158.4,1170
7921,158.42000000000002,816
7922,158.44,765
7923,158.46,958
7924,158.48,1231
7925,158.5,1450
7926,158.52,1613
7927,158.54,1710
7928,158.56,1689
7929,158.58,1569
7930,158.6,1381
7931,158.62,1185
7932,158.64000000000001,1057
7933,158.66,1086
7934,158.68,1215
7935,158.70000000000002,1466
7936,158.72,1973
7937,158.74,2661
7938,158.76,3651
7939,158.78,4095
7940,158.8,4095
7941,158.82,3115
7942,158.84,2381
7943,158.86,1745
7944,158.88,1196
7945,158.9,803
7946,158.92000000000002,573
7947,158.94,528
7948,158.96,674
7949,158.98,974
7950,159.0,1201
7951,159.02,1264
7952,159.04,1185
7953,159.06,1041
7954,159.08,902
7955,159.1,806
7956,159.12,742
7957,159.14000000000001,720
7958,159.16,762
7959,159.18,1044
7960,159.20000000000002,1655
7961,159.22,2416
7962,159.24,3175
7963,159.26,3671
7964,159.28,3402
7965,159.3,2775
7966,159.32,2192
7967,159.34,1570
7968,159.36,997
7969,159.38,645
7970,159.4,563
7971,159.42000000000002,688
7972,159.44,914
7973,159.46,1165
7974,159.48,1365
7975,159.5,1485
7976,159.52,1534
7977,159.54,1526
7978,159.56,1439
7979,159.58,1296
7980,159.6,1214
7981,159.62,1220
7982,159.64000000000001,1330
7983,159.66,1607
7984,159.68,2096
7985,159.70000000000002,2770
7986,159.72,3824
7987,159.74,4095
7988,159.76,4095
7989,159.78,3723
7990,159.8,2765
7991,159.82,2096
7992,159.84,1525
7993,159.86,1128
7994,159.88,942
7995,159.9,999
7996,159.92000000000002,1273
7997,159.94,1670
7998,159.96,2037
7999,159.98,2310
8000,160.0,2474
8001,160.02,2499
8002,160.04,2391
8003,160.06,2177
8004,160.08,1921
8005,160.1,1703
8006,160.12,1604
8007,160.14000000000001,1729
8008,160.16,2119
8009,160.18,2682
8010,160.20000000000002,3407
8011,160.22,3894
8012,160.24,3573
8013,160.26,2783
8014,160.28,2064
8015,160.3,1328
8016,160.32,719
8017,160.34,368
8018,160.36,282
8019,160.38,461
8020,160.4,912
8021,160.42000000000002,1505
8022,160.44,1999
8023,160.46,2203
8024,160.48,2150
8025,160.5,1917
8026,160.52,1615
8027,160.54,1329
8028,160.56,1119
8029,160.58,1146
8030,160.6,1500
8031,160.62,2155
8032,160.64000000000001,3071
8033,160.66,4095
8034,160.68,4095
8035,160.70000000000002,4095
8036,160.72,4095
8037,160.74,3264
8038,160.76,2036
8039,160.78,985
8040,160.8,189
8041,160.82,0
8042,160.84,0
8043,160.86,0
8044,160.88,0
8045,160.9,0
8046,160.92000000000002,320
8047,160.94,923
8048,160.96,1442
8049,160.98,1801
8050,161.0,2000
8051,161.02,2097
8052,161.04,2112
8053,161.06,2146
8054,161.08,2348
8055,161.1,2891
8056,161.12,4054
8057,161.14000000000001,4095
8058,161.16,4095
8059,161.18,4095
8060,161.20000000000002,3062
8061,161.22,2215
8062,161.24,1398
8063,161.26,681
8064,161.28,212
8065,161.3,113
8066,161.32,400
8067,161.34,1033
8068,161.36,1792
8069,161.38,2385
8070,161.4,2669
8071,161.42000000000002,2513
8072,161.44,2032
8073,161.46,1441
8074,161.48,966
8075,161.5,692
8076,161.52,637
8077,161.54,816
8078,161.56,1332
8079,161.58,2160
8080,161.6,3238
8081,161.62,4095
8082,161.64000000000001,4095
8083,161.66,4095
8084,161.68,2806
8085,161.70000000000002,1907
8086,161.72,1085
8087,161.74,448
8088,161.76,113
8089,161.78,0
8090,161.8,38
8091,161.82,171
8092,161.84,336
8093,161.86,445
8094,161.88,449
8095,161.9,414
8096,161.92000000000002,403
8097,161.94,400
8098,161.96,396
8099,161.98,400
8100,162.0,498
8101,162.02,809
8102,162.04,1355
8103,162.06,1984
8104,162.08,2498
8105,162.1,2755
8106,162.12,2661
8107,162.14000000000001,2322
8108,162.16,1861
8109,162.18,1431
8110,162.20000000000002,1093
8111,162.22,895
8112,162.24,871
8113,162.26,1050
8114,162.28,1378
8115,162.3,1793
8116,162.32,2135
8117,162.34,2304
8118,162.36,2347
8119,162.38,2331
8120,162.4,2240
8121,162.42000000000002,2077
8122,162.44,1920
8123,162.46,1904
8124,162.48,2125
8125,162.5,2597
8126,162.52,3364
8127,162.54,4095
8128,162.56,4095
8129,162.58,4095
8130,162.6,3196
8131,162.62,2433
8132,162.64000000000001,1805
8133,162.66,1279
8134,162.68,938
8135,162.70000000000002,817
8136,162.72,891
8137,162.74,1077
8138,162.76,1271
8139,162.78,1368
8140,162.8,1346
8141,162.82,1222
8142,162.84,1040
8143,162.86,831
8144,162.88,641
8145,162.9,574
8146,162.92000000000002,703
8147,162.94,1134
8148,162.96,1795
8149,162.98,2517
8150,163.0,3218
8151,163.02,3619
8152,163.04,3323
8153,163.06,2732
8154,163.08,2134
8155,163.1,1502
8156,163.12,949
8157,163.14000000000001,628
8158,163.16,617
8159,163.18,859
8160,163.20000000000002,1206
8161,163.22,1552
8162,163.24,1820
8163,163.26,1970
8164,163.28,1961
8165,163.3,1794
8166,163.32,1521
8167,163.34,1267
8168,163.36,1162
8169,163.38,1307
8170,163.4,1722
8171,163.42000000000002,2305
8172,163.44,2928
8173,163.46,3437
8174,163.48,3323
8175,163.5,2741
8176,163.52,2165
8177,163.54,1586
8178,163.56,1049
8179,163.58,637
8180,163.6,442
8181,163.62,565
8182,163.64000000000001,992
8183,163.66,1643
8184,163.68,2304
8185,163.70000000000002,2922
8186,163.72,3611
8187,163.74,4016
8188,163.76,3862
8189,163.78,3248
8190,163.8,2650
8191,163.82,2224
8192,163.84,2023
8193,163.86,2160
8194,163.88,2617
8195,163.9,3386
8196,163.92000000000002,4095
8197,163.94,4095
8198,163.96,3431
8199,163.98,2515
8200,164.0,1781
8201,164.02,1136
8202,164.04,687
8203,164.06,502
8204,164.08,591
8205,164.1,913
8206,164.12,1348
8207,164.14000000000001,1753
8208,164.16,2010
8209,164.18,2118
8210,164.20000000000002,2077
8211,164.22,1927
8212,164.24,1773
8213,164.26,1650
8214,164.28,1610
8215,164.3,1703
8216,164.32,2000
8217,164.34,2512
8218,164.36,3238
8219,164.38,4082
8220,164.4,4095
8221,164.42000000000002,3819
8222,164.44,3043
8223,164.46,2445
8224,164.48,1937
8225,164.5,1535
8226,164.52,1357
8227,164.54,1456
8228,164.56,1761
8229,164.58,2115
8230,164.6,2327
8231,164.62,2353
8232,164.64000000000001,2266
8233,164.66,2134
8234,164.68,1975
8235,164.70000000000002,1792
8236,164.72,1589
8237,164.74,1478
8238,164.76,1643
8239,164.78,2102
8240,164.8,2727
8241,164.82,3456
8242,164.84,3815
8243,164.86,3423
8244,164.88,2742
8245,164.9,2178
8246,164.92000000000002,1677
8247,164.94,1248
8248,164.96,978
8249,164.98,934
8250,165.0,1095
8251,165.02,1377
8252,165.04,1680
8253,165.06,1936
8254,165.08,2086
8255,165.1,2106
8256,165.12,2053
8257,165.14000000000001,1933
8258,165.16,1789
8259,165.18,1713
8260,165.20000000000002,1811
8261,165.22,2158
8262,165.24,2735
8263,165.26,3735
8264,165.28,4095
8265,165.3,4095
8266,165.32,4095
8267,165.34,3376
8268,165.36,2500
8269,165.38,1838
8270,165.4,1296
8271,165.42000000000002,1010
8272,165.44,996
8273,165.46,1163
8274,165.48,1392
8275,165.5,1597
8276,165.52,1740
8277,165.54,1791
8278,165.56,1757
8279,165.58,1647
8280,165.6,1472
8281,165.62,1333
8282,165.64000000000001,1314
8283,165.66,1504
8284,165.68,1921
8285,165.70000000000002,2493
8286,165.72,3152
8287,165.74,3703
8288,165.76,3664
8289,165.78,3094
8290,165.8,2501
8291,165.82,1947
8292,165.84,1435
8293,165.86,1070
8294,165.88,889
8295,165.9,912
8296,165.92000000000002,1088
8297,165.94,1301
8298,165.96,1529
8299,165.98,1693
8300,166.0,1761
8301,166.02,1747
8302,166.04,1647
8303,166.06,1488
8304,166.08,1331
8305,166.1,1262
8306,166.12,1378
8307,166.14000000000001,1733
8308,166.16,2308
8309,166.18,3035
8310,166.20000000000002,4027
8311,166.22,4095
8312,166.24,4095
8313,166.26,3239
8314,166.28,2481
8315,166.3,1898
8316,166.32,1447
8317,166.34,1169
8318,166.36,1078
8319,166.38,1159
8320,166.4,1374
8321,166.42000000000002,1621
8322,166.44,1802
8323,166.46,1899
8324,166.48,1934
8325,166.5,1906
8326,166.52,1843
8327,166.54,1783
8328,166.56,1790
8329,166.58,1877
8330,166.6,2101
8331,166.62,2494
8332,166.64000000000001,3187
8333,166.66,4095
8334,166.68,4095
8335,166.70000000000002,4095
8336,166.72,4095
8337,166.74,3778
8338,166.76,2855
8339,166.78,2273
8340,166.8,1827
8341,166.82,1597
8342,166.84,1616
8343,166.86,1712
8344,166.88,1779
8345,166.9,1779
8346,166.92000000000002,1739
8347,166.94,1687
8348,166.96,1591
8349,166.98,1417
8350,167.0,1223
8351,167.02,1089
8352,167.04,1040
8353,167.06,1095
8354,167.08,1296
8355,167.1,1679
8356,167.12,2188
8357,167.14000000000001,2702
8358,167.16,3067
8359,167.18,3015
8360,167.20000000000002,2608
8361,167.22,2098
8362,167.24,1569
8363,167.26,1069
8364,167.28,649
8365,167.3,426
8366,167.32,426
8367,167.34,598
8368,167.36,830
8369,167.38,1072
8370,167.4,1270
8371,167.42000000000002,1398
8372,167.44,1396
8373,167.46,1288
8374,167.48,1153
8375,167.5,1082
8376,167.52,1096
8377,167.54,1216
8378,167.56,1491
8379,167.58,2031
8380,167.6,2759
8381,167.62,3834
8382,167.64000000000001,4095
8383,167.66,4095
8384,167.68,3354
8385,167.70000000000002,2502
8386,167.72,1859
8387,167.74,1329
8388,167.76,977
8389,167.78,816
8390,167.8,829
8391,167.82,964
8392,167.84,1159
8393,167.86,1366
8394,167.88,1531
8395,167.9,1622
8396,167.92000000000002,1619
8397,167.94,1528
8398,167.96,1424
8399,167.98,1342
8400,168.0,1263
8401,168.02,1226
8402,168.04,1285
8403,168.06,1601
8404,168.08,2160
8405,168.1,2801
8406,168.12,3480
8407,168.14000000000001,3760
8408,168.16,3396
8409,168.18,2770
8410,168.20000000000002,2179
8411,168.22,1585
8412,168.24,1074
8413,168.26,786
8414,168.28,743
8415,168.3,863
8416,168.32,1101
8417,168.34,1380
8418,168.36,1607
8419,168.38,1736
8420,168.4,1760
8421,168.42000000000002,1711
8422,168.44,1639
8423,168.46,1583
8424,168.48,1527
8425,168.5,1453
8426,168.52,1377
8427,168.54,1399
8428,168.56,1598
8429,168.58,2007
8430,168.6,2576
8431,168.62,3210
8432,168.64000000000001,3583
8433,168.66,3267
8434,168.68,2650
8435,168.70000000000002,2055
8436,168.72,1485
8437,168.74,1010
8438,168.76,685
8439,168.78,564
8440,168.8,666
8441,168.82,931
8442,168.84,1201
8443,168.86,1385
8444,168.88,1466
8445,168.9,1488
8446,168.92000000000002,1503
8447,168.94,1556
8448,168.96,1599
8449,168.98,1617
8450,169.0,1623
8451,169.02,1635
8452,169.04,1644
8453,169.06,1712
8454,169.08,1989
8455,169.1,2518
8456,169.12,3358
8457,169.14000000000001,4095
8458,169.16,4095
8459,169.18,4095
8460,169.20000000000002,3453
8461,169.22,2667
8462,169.24,2032
8463,169.26,1411
8464,169.28,905
8465,169.3,685
8466,169.32,788
8467,169.34,1058
8468,169.36,1254
8469,169.38,1322
8470,169.4,1296
8471,169.42000000000002,1250
8472,169.44,1204
8473,169.46,1138
8474,169.48,1051
8475,169.5,922
8476,169.52,786
8477,169.54,722
8478,169.56,812
8479,169.58,1137
8480,169.6,1678
8481,169.62,2304
8482,169.64000000000001,2938
8483,169.66,3533
8484,169.68,3651
8485,169.70000000000002,3134
8486,169.72,2527
8487,169.74,1976
8488,169.76,1485
8489,169.78,1084
8490,169.8,806
8491,169.82,752
8492,169.84,927
8493,169.86,1264
8494,169.88,1604
8495,169.9,1829
8496,169.92000000000002,1879
8497,169.94,1833
8498,169.96,1758
8499,169.98,1621
8500,170.0,1419
8501,170.02,1233
8502,170.04,1137
8503,170.06,1195
8504,170.08,1489
8505,170.1,2032
8506,170.12,2714
8507,170.14000000000001,3594
8508,170.16,4095
8509,170.18,3713
8510,170.20000000000002,2873
8511,170.22,2116
8512,170.24,1276
8513,170.26,510
8514,170.28,15
8515,170.3,0
8516,170.32,0
8517,170.34,347
8518,170.36,822
8519,170.38,1225
8520,170.4,1558
8521,170.42000000000002,1856
8522,170.44,2023
8523,170.46,2033
8524,170.48,1987
8525,170.5,2006
8526,170.52,2033
8527,170.54,1997
8528,170.56,1915
8529,170.58,1883
8530,170.6,1995
8531,170.62,2288
8532,170.64000000000001,2643
8533,170.66,2768
8534,170.68,2478
8535,170.70000000000002,1899
8536,170.72,1176
8537,170.74,505
8538,170.76,33
8539,170.78,0
8540,170.8,0
8541,170.82,0
8542,170.84,90
8543,170.86,407
8544,170.88,726
8545,170.9,1010
8546,170.92000000000002,1221
8547,170.94,1333
8548,170.96,1342
8549,170.98,1293
8550,171.0,1233
8551,171.02,1237
8552,171.04,1309
8553,171.06,1435
8554,171.08,1648
8555,171.1,2047
8556,171.12,2679
8557,171.14000000000001,3825
8558,171.16,4095
8559,171.18,4095
8560,171.20000000000002,4095
8561,171.22,4095
8562,171.24,3458
8563,171.26,2434
8564,171.28,1834
8565,171.3,1495
8566,171.32,1341
8567,171.34,1334
8568,171.36,1443
8569,171.38,1650
8570,171.4,1881
8571,171.42000000000002,2096
8572,171.44,2209
8573,171.46,2269
8574,171.48,2259
8575,171.5,2160
8576,171.52,1968
8577,171.54,1767
8578,171.56,1642
8579,171.58,1735
8580,171.6,2134
8581,171.62,2733
8582,171.64000000000001,3515
8583,171.66,3935
8584,171.68,3465
8585,171.70000000000002,2750
8586,171.72,2195
8587,171.74,1714
8588,171.76,1334
8589,171.78,1189
8590,171.8,1296
8591,171.82,1625
8592,171.84,2027
8593,171.86,2397
8594,171.88,2631
8595,171.9,2614
8596,171.92000000000002,2394
8597,171.94,2067
8598,171.96,1685
8599,171.98,1328
8600,172.0,1126
8601,172.02,1154
8602,172.04,1379
8603,172.06,1785
8604,172.08,2303
8605,172.1,2777
8606,172.12,3042
8607,172.14000000000001,2849
8608,172.16,2331
8609,172.18,1629
8610,172.20000000000002,877
8611,172.22,286
8612,172.24,0
8613,172.26,0
8614,172.28,0
8615,172.3,205
8616,172.32,576
8617,172.34,973
8618,172.36,1246
8619,172.38,1311
8620,172.4,1206
8621,172.42000000000002,1077
8622,172.44,1000
8623,172.46,1033
8624,172.48,1151
8625,172.5,1385
8626,172.52,1764
8627,172.54,2359
8628,172.56,3298
8629,172.58,4095
8630,172.6,4095
8631,172.62,4095
8632,172.64000000000001,4095
8633,172.66,4095
8634,172.68,3359
8635,172.70000000000002,2491
8636,172.72,1934
8637,172.74,1581
8638,172.76,1520
8639,172.78,1723
8640,172.8,1995
8641,172.82,2186
8642,172.84,2199
8643,172.86,2086
8644,172.88,1866
8645,172.9,1521
8646,172.92000000000002,1114
8647,172.94,745
8648,172.96,540
8649,172.98,569
8650,173.0,871
8651,173.02,1362
8652,173.04,1777
8653,173.06,1875
8654,173.08,1531
8655,173.1,786
8656,173.12,0
8657,173.14000000000001,0
8658,173.16,0
8659,173.18,0
8660,173.20000000000002,0
8661,173.22,0
8662,173.24,0
8663,173.26,0
8664,173.28,0
8665,173.3,0
8666,173.32,0
8667,173.34,0
8668,173.36,0
8669,173.38,0
8670,173.4,0
8671,173.42000000000002,0
8672,173.44,0
8673,173.46,0
8674,173.48,0
8675,173.5,674
8676,173.52,2671
8677,173.54,4095
8678,173.56,4095
8679,173.58,4095
8680,173.6,4095
8681,173.62,4095
8682,173.64000000000001,3926
8683,173.66,2688
8684,173.68,2107
8685,173.70000000000002,1777
8686,173.72,1646
8687,173.74,1633
8688,173.76,1662
8689,173.78,1694
8690,173.8,1723
8691,173.82,1726
8692,173.84,1699
8693,173.86,1648
8694,173.88,1615
8695,173.9,1681
8696,173.92000000000002,1952
8697,173.94,2449
8698,173.96,3195
8699,173.98,4095
8700,174.0,4095
8701,174.02,4095
8702,174.04,3778
8703,174.06,2878
8704,174.08,2281
8705,174.1,1792
8706,174.12,1445
8707,174.14000000000001,1301
8708,174.16,1380
8709,174.18,1613
8710,174.20000000000002,1867
8711,174.22,2062
8712,174.24,2182
8713,174.26,2245
8714,174.28,2271
8715,174.3,2227
8716,174.32,2135
8717,174.34,2015
8718,174.36,1984
8719,174.38,2159
8720,174.4,2574
8721,174.42000000000002,3297
8722,174.44,4095
8723,174.46,4095
8724,174.48,4095
8725,174.5,4039
8726,174.52,3042
8727,174.54,2368
8728,174.56,1807
8729,174.58,1348
8730,174.6,1106
8731,174.62,1109
8732,174.64000000000001,1294
8733,174.66,1520
8734,174.68,1711
8735,174.70000000000002,1804
8736,174.72,1838
8737,174.74,1834
8738,174.76,1763
8739,174.78,1625
8740,174.8,1514
8741,174.82,1503
8742,174.84,1645
8743,174.86,1954
8744,174.88,2367
8745,174.9,2805
8746,174.92000000000002,3315
8747,174.94,3823
8748,174.96,4018
8749,174.98,3981
8750,175.0,3785
8751,175.02,3421
8752,175.04,3120
8753,175.06,2927
8754,175.08,2817
8755,175.1,2722
8756,175.12,2558
8757,175.14000000000001,2307
8758,175.16,1984
8759,175.18,1584
8760,175.20000000000002,1103
8761,175.22,565
8762,175.24,19
8763,175.26,0
8764,175.28,0
8765,175.3,0
8766,175.32,0
8767,175.34,0
8768,175.36,60
8769,175.38,983
8770,175.4,1589
8771,175.42000000000002,1744
8772,175.44,1579
8773,175.46,1264
8774,175.48,973
8775,175.5,823
8776,175.52,868
8777,175.54,1166
8778,175.56,1697
8779,175.58,2315
8780,175.6,2903
8781,175.62,3507
8782,175.64000000000001,3867
8783,175.66,3806
8784,175.68,3440
8785,175.70000000000002,3042
8786,175.72,2773
8787,175.74,2669
8788,175.76,2749
8789,175.78,3234
8790,175.8,4095
8791,175.82,4095
8792,175.84,4095
8793,175.86,4095
8794,175.88,4095
8795,175.9,4095
8796,175.92000000000002,4095
8797,175.94,3158
8798,175.96,2224
8799,175.98,1600
8800,176.0,1211
8801,176.02,1040
8802,176.04,983
8803,176.06,950
8804,176.08,890
8805,176.1,810
8806,176.12,671
8807,176.14000000000001,518
8808,176.16,391
8809,176.18,336
8810,176.20000000000002,450
8811,176.22,880
8812,176.24,1712
8813,176.26,2915
8814,176.28,4095
8815,176.3,4095
8816,176.32,4095
8817,176.34,4095
8818,176.36,4095
8819,176.38,4095
8820,176.4,4095
8821,176.42000000000002,4095
8822,176.44,4095
8823,176.46,4095
8824,176.48,4095
8825,176.5,3906
8826,176.52,2457
8827,176.54,1574
8828,176.56,795
